duration,pkt_count,byte_count,src2dst_pkts,dst2src_pkts,mean_pkt_size,tcp_syn,tcp_rst,label
197.15,562,4209505,643,1288,836.05,1,4,normal
167.14,1206,8136035,2040,1143,1246.06,1,5,normal
287.61,4818,8663317,2452,2086,906.65,0,3,normal
141.61,1488,3586166,1037,1944,1490.94,0,0,normal
43.14,3097,9891632,1027,1099,1428.62,0,0,normal
153.99,3616,3854445,1610,113,696.34,1,5,normal
228.49,990,6047689,1036,206,1077.19,0,3,normal
232.49,2931,4774230,990,1736,752.96,0,0,normal
274.11,4379,3162873,171,1209,1384.99,0,1,normal
247.57,1726,8646436,359,439,1114.27,0,5,normal
17.93,835,6504187,493,1969,591.38,0,4,normal
147.79,4443,7328927,2140,93,1358.22,1,5,normal
95.78,1870,314038,52,1581,832.96,1,4,normal
77.38,2031,3213491,1442,1056,501.05,1,0,normal
275.48,2351,3770899,925,1103,1019.67,1,2,normal
107.81,333,7581335,1692,2079,1152.09,1,2,normal
269.08,3458,9625464,1052,502,1041.98,1,0,normal
38.64,62,8229323,1143,1081,796.44,0,1,normal
282.88,289,6526882,1222,2247,1199.59,0,1,normal
19.61,2443,8892893,320,1251,1148.69,1,1,normal
47.51,584,7064613,1492,1324,1384.7,0,0,normal
27.55,3590,8657654,1208,2089,1097.67,1,0,normal
259.75,968,9425203,2416,1727,1457.63,1,2,normal
255.5,3088,6712371,1031,1967,1399.34,0,3,normal
284.35,3155,8539047,838,477,993.32,0,3,normal
100.26,713,992131,1457,2452,1115.99,1,2,normal
83.4,743,2366327,282,1966,1377.17,0,5,normal
63.37,2324,3982525,2041,1865,1343.89,0,0,normal
242.39,2808,2701296,356,1011,959.81,1,5,normal
163.21,3433,4952981,1174,1497,1010.93,1,2,normal
177.35,3428,6266808,1255,2429,640.34,1,5,normal
171.57,4453,8622492,1224,1127,1130.71,0,4,normal
59.88,4271,882153,1157,651,515.71,0,3,normal
161.95,1457,4227208,1208,618,1494.14,1,4,normal
207.15,1152,9636536,2487,1720,1335.53,1,5,normal
32.29,1096,139705,1529,1750,929.04,0,0,normal
46.78,688,2018798,2380,1878,650.64,1,5,normal
184.1,2915,2122039,2449,758,890.96,0,5,normal
72.0,4769,6930224,1530,698,1184.01,0,5,normal
237.26,698,7766286,533,1171,1319.76,0,3,normal
45.97,4033,4538532,924,2485,815.49,0,5,normal
124.59,2629,5858724,1726,321,938.08,0,3,normal
102.44,2582,4135862,113,943,1286.08,1,5,normal
256.85,2544,3049239,1897,815,1212.18,0,2,normal
106.9,711,2872955,164,1560,1404.36,0,4,normal
3.26,561,6630781,1767,2313,1406.36,0,2,normal
67.72,2603,4664644,321,1810,991.63,0,0,normal
213.57,3162,4932496,89,1670,708.98,0,1,normal
136.09,1201,8857575,915,550,1123.44,1,3,normal
99.94,4278,7419434,1255,1282,1286.92,1,5,normal
67.13,4658,5317024,1580,1249,1462.37,0,0,normal
182.67,4612,6919751,1236,340,1156.8,0,1,normal
238.55,638,8324673,2015,777,1461.04,0,1,normal
117.36,2061,3745645,113,853,759.74,1,0,normal
43.18,3305,2954667,1465,1739,810.68,0,2,normal
254.38,187,2078725,1594,2232,1196.51,1,0,normal
154.38,1905,5244333,1720,1325,568.55,0,2,normal
177.8,4781,6661013,2168,1280,774.21,0,4,normal
234.07,3384,5755758,1902,504,681.01,1,2,normal
169.34,3550,1929030,505,607,879.99,1,1,normal
278.18,406,8006942,2500,273,1490.18,0,0,normal
149.73,4242,6495112,740,1840,567.95,1,5,normal
219.3,3629,6974479,676,32,668.03,0,4,normal
28.75,395,6321478,1820,963,922.09,0,0,normal
105.05,1373,7335969,1804,55,1237.65,0,5,normal
137.67,4656,9287204,102,999,538.35,1,2,normal
39.62,1032,8636302,957,1958,1180.82,0,3,normal
167.42,2511,793000,1076,1457,1134.78,0,5,normal
137.79,582,6374233,1775,1242,924.16,0,5,normal
5.81,3699,1528838,2402,1419,1353.94,1,0,normal
18.9,1545,7945112,1084,1117,544.08,0,4,normal
219.58,945,5050248,563,2146,1053.08,1,4,normal
17.83,2164,7192379,263,1117,729.13,1,2,normal
197.42,1962,4222338,298,276,1055.42,0,4,normal
198.42,4420,9007233,538,654,737.66,1,0,normal
225.5,361,160668,735,795,1450.69,0,1,normal
30.86,4352,7577367,1635,1614,1288.9,0,5,normal
250.27,4376,6660933,1171,113,762.8,0,4,normal
32.47,4032,6431950,797,304,1333.85,0,4,normal
24.72,1868,2725360,2261,2225,904.17,1,4,normal
78.93,4138,1559428,268,829,1048.86,1,0,normal
11.4,220,5528415,1614,1159,1044.2,0,4,normal
258.03,623,7349303,488,403,959.56,1,5,normal
199.08,2290,7568929,1334,1822,917.69,0,2,normal
73.59,4535,9560616,1490,588,892.73,1,5,normal
88.2,1597,2865342,1012,2487,1447.5,0,4,normal
60.72,431,4358338,288,815,871.57,1,2,normal
127.05,4613,6221010,1364,410,918.39,0,2,normal
52.41,1007,9074205,980,1867,1040.79,1,5,normal
31.51,901,7440832,377,1657,1178.37,1,4,normal
38.81,880,6471743,2035,1099,1275.4,1,4,normal
93.72,4910,4854296,1893,1677,1042.8,0,3,normal
137.35,2080,9172060,152,1746,1281.56,0,2,normal
118.29,1587,931005,2165,798,1406.13,1,0,normal
150.19,4698,5140601,2233,1495,525.79,1,3,normal
51.08,2065,7425932,298,1259,516.67,0,4,normal
42.74,891,4542147,1799,2332,1308.74,0,3,normal
107.43,1591,7752769,86,1184,1436.59,1,3,normal
155.58,1697,7985773,1495,2278,963.72,1,4,normal
144.02,1695,2896113,1455,2077,976.52,0,0,normal
56.4,4444,7979391,2046,571,865.35,1,5,normal
25.85,2200,497014,1784,2107,822.73,1,0,normal
296.06,2282,4746378,1944,2422,644.87,0,4,normal
132.65,4169,1900532,2212,192,1403.02,0,3,normal
246.15,89,2379153,274,994,690.39,0,2,normal
183.01,1507,2043898,1195,1801,543.73,0,4,normal
33.61,1666,623999,1949,1781,1337.86,0,3,normal
290.18,2216,518569,1498,653,994.53,1,1,normal
188.6,3323,4934556,28,120,591.97,1,4,normal
56.57,953,2188596,1755,585,695.96,0,1,normal
16.52,3909,2268749,1910,1080,695.54,0,0,normal
121.32,276,2890534,2191,266,548.09,1,5,normal
87.09,639,8274451,98,2379,568.68,1,0,normal
191.46,3694,1141579,1276,183,563.98,1,4,normal
71.39,3129,6565704,337,833,851.58,0,5,normal
63.18,294,2364824,542,553,862.0,0,2,normal
205.26,1006,8810969,1694,877,605.88,0,4,normal
158.98,993,9377171,2137,578,915.57,0,1,normal
24.01,3253,7927612,2232,1506,1097.63,0,1,normal
151.49,3407,9596651,761,225,532.45,1,5,normal
96.82,2293,1799116,349,1738,797.9,1,2,normal
67.79,1002,3462070,2423,1055,622.76,0,4,normal
243.36,3572,1719331,613,2247,1256.4,0,0,normal
211.25,2178,1162923,439,2474,946.4,0,0,normal
226.86,1167,761726,560,2438,1235.35,1,2,normal
21.21,1523,1049593,1024,914,1256.31,0,0,normal
34.45,3173,579534,2113,2348,704.03,0,2,normal
73.99,2629,2578507,2278,178,1433.86,0,3,normal
16.25,3500,4068721,1173,2121,1290.61,0,2,normal
99.35,3202,4202067,2395,1204,1184.2,1,2,normal
260.59,4548,6562974,1994,1212,718.34,1,2,normal
158.01,448,2794300,327,1230,1097.03,0,3,normal
59.37,3108,5033083,1611,2318,1049.44,1,3,normal
240.65,3036,7022090,346,625,1465.64,0,0,normal
10.93,3529,3804778,1189,500,816.7,1,4,normal
294.91,178,2631378,2129,243,629.86,1,4,normal
88.08,4591,8064505,2012,1919,1060.56,1,0,normal
282.02,3065,3388943,1522,537,720.15,0,5,normal
250.95,3654,8609767,210,1418,505.92,1,3,normal
131.02,4954,6763520,1476,141,560.1,0,4,normal
39.75,2487,5068586,551,194,1260.14,1,4,normal
65.95,405,9750936,1956,214,1256.24,0,5,normal
16.6,4199,4843,2045,1858,1239.16,1,1,normal
44.15,3511,738674,2398,491,785.21,1,2,normal
35.22,500,2550982,542,752,1016.77,1,0,normal
193.69,1006,6806436,2040,2259,1115.23,1,3,normal
148.24,1773,8720129,2461,235,798.55,0,1,normal
246.41,2692,2967060,1971,1088,596.15,0,2,normal
139.67,4828,9103404,1939,1584,1223.02,0,4,normal
140.44,1777,9980094,607,761,812.9,1,0,normal
141.07,349,2211437,1666,2026,609.41,1,5,normal
108.18,4551,9959097,1921,369,1388.99,1,5,normal
146.77,4353,6580389,1152,1081,1414.46,0,2,normal
271.33,2829,1050993,1801,81,565.19,0,4,normal
247.05,4704,6146544,2329,136,1293.29,0,4,normal
224.81,4115,4858791,2162,1488,856.44,0,3,normal
157.74,2775,371103,2352,1333,1136.86,0,1,normal
56.4,271,6042945,470,1912,582.11,0,0,normal
254.01,327,1504955,2336,840,1011.84,0,2,normal
107.14,4418,6193526,1196,2065,945.7,0,2,normal
112.89,3338,8401187,1761,2433,851.37,0,5,normal
271.41,3766,2185232,2305,2494,700.12,0,3,normal
70.7,2602,4256813,1532,1159,788.92,0,3,normal
235.97,930,5450636,116,957,558.09,1,3,normal
170.26,4847,1859074,1332,62,532.41,1,5,normal
74.39,3638,7939265,90,2270,597.31,1,0,normal
235.5,1546,9680019,1589,2376,1479.06,1,1,normal
289.84,1264,8305321,222,2256,798.66,1,5,normal
104.85,2924,5693029,262,1157,1057.19,0,0,normal
38.72,702,2648885,982,597,1397.07,0,1,normal
48.31,1127,9406886,380,1156,1104.31,1,4,normal
119.69,4490,1306378,509,527,626.89,1,1,normal
266.65,1588,2267666,707,1000,1374.48,0,5,normal
135.55,4850,8578925,1708,475,713.29,1,0,normal
272.96,3214,1613460,2204,124,1302.04,1,3,normal
2.21,4100,5214011,1683,56,1114.31,1,0,normal
223.69,4036,9185323,897,1194,848.09,1,5,normal
299.47,3654,9543810,2276,1432,1137.15,1,3,normal
246.57,2733,4158408,2103,2129,893.82,1,2,normal
52.72,1015,6903489,661,500,921.96,1,4,normal
179.81,1447,1592644,2012,2072,805.93,1,1,normal
299.34,4514,5921230,858,2200,863.06,1,5,normal
204.67,2711,4529195,247,173,767.61,1,2,normal
187.31,4609,7518551,379,2078,724.04,0,5,normal
5.2,4276,4047044,2464,1601,875.24,1,1,normal
113.48,1788,1502005,1363,912,606.28,0,0,normal
268.2,2525,7334042,1684,1504,1214.5,0,2,normal
143.34,4561,1647658,1128,413,871.83,0,0,normal
112.31,737,9519162,1459,2432,925.77,0,3,normal
199.81,3402,5909032,675,2012,851.3,0,1,normal
22.07,1576,6880453,1102,1613,1464.56,0,4,normal
125.85,3137,8726112,915,2086,1329.62,0,1,normal
256.74,4323,6712564,1858,1106,1267.41,1,2,normal
195.53,1624,9180632,1159,920,971.64,1,4,normal
205.29,4003,4929845,221,2177,1083.41,1,1,normal
133.05,376,7405436,1323,786,1302.2,0,4,normal
258.3,3315,9024759,86,637,598.44,1,3,normal
17.74,154,9037681,1897,1283,1247.36,1,3,normal
168.18,4463,7307041,1483,1244,978.21,1,2,normal
46.75,1492,6340331,2101,2339,1233.19,0,2,normal
113.31,4219,4804430,1984,1940,1482.12,0,1,normal
264.93,2470,9005585,1385,269,804.98,1,3,normal
114.48,2603,8772778,2254,2266,1300.75,0,1,normal
171.07,2548,2811974,1920,1820,1179.89,1,4,normal
144.5,138,9180041,491,1975,1059.48,0,1,normal
175.43,4586,4769156,198,152,702.1,0,3,normal
75.97,4481,4251428,2368,1654,850.78,0,3,normal
129.72,3503,1237640,2075,2186,1294.98,1,3,normal
208.51,4573,2750662,2248,1911,1244.55,1,1,normal
103.45,2358,3596969,2404,1652,1273.24,1,5,normal
69.47,1951,2681308,2337,336,1385.14,0,0,normal
133.69,1877,7823976,765,1999,949.42,0,1,normal
47.62,3788,8507891,300,328,1053.35,1,2,normal
265.6,1431,5612240,1389,862,888.45,1,4,normal
246.75,2510,244674,812,556,601.1,1,0,normal
290.08,4756,988937,167,1118,740.28,1,4,normal
23.58,2378,3306362,246,2375,515.32,1,2,normal
167.14,2196,7403576,1786,619,1437.11,0,1,normal
204.32,1268,2985547,1981,2134,994.89,1,3,normal
34.79,732,7673502,2185,1465,531.03,1,4,normal
96.71,1667,6942119,647,2115,628.3,1,1,normal
209.14,3860,959821,194,1808,1294.89,0,5,normal
84.48,3494,2165825,427,2001,914.52,0,5,normal
282.17,3265,6218800,2497,2431,1405.14,1,3,normal
283.58,521,4024796,1924,241,1427.17,0,0,normal
297.87,1647,3876596,1599,2468,809.88,1,2,normal
288.43,1891,256312,903,2134,1253.6,0,3,normal
155.98,1054,8105847,200,1777,1349.21,1,0,normal
245.41,1993,3279984,238,1710,770.49,1,5,normal
95.57,442,1195115,787,337,640.64,1,3,normal
131.83,3021,1076617,262,2485,1482.74,1,2,normal
100.67,2547,7549024,611,2177,1333.75,1,5,normal
144.97,4461,8976320,576,1232,1234.89,1,4,normal
31.32,3643,8168253,478,2140,1408.33,0,5,normal
56.55,3160,8923196,1990,740,1271.48,1,4,normal
6.73,1131,7576157,1698,1514,1183.95,1,2,normal
59.12,2008,5328004,1016,1731,1060.56,0,5,normal
280.24,1643,827025,1783,2349,771.71,1,0,normal
108.65,3816,9686154,330,1769,1126.67,0,1,normal
27.55,4126,5927126,295,1916,574.26,0,0,normal
178.27,1145,6245972,1101,841,641.29,1,5,normal
15.0,401,7202953,2173,1813,1195.71,0,4,normal
207.97,773,9259474,399,1444,929.12,0,4,normal
95.1,2702,701720,223,2466,1201.54,1,5,normal
3.21,256,5670631,578,238,1304.52,1,4,normal
97.52,1077,3509316,1459,1226,1386.48,0,2,normal
292.48,990,8201861,1921,1941,1345.62,1,1,normal
93.15,4727,3050915,2021,47,914.97,0,5,normal
95.98,4498,8638,641,1102,597.1,0,5,normal
250.31,2398,1307650,1186,577,1360.96,0,1,normal
236.48,4333,5439679,861,2484,1205.56,1,3,normal
297.31,4625,7633224,1271,2198,581.33,1,3,normal
33.78,1531,6622731,894,1455,1100.84,0,5,normal
193.68,1636,6681056,1327,89,1413.28,1,4,normal
126.04,294,2730574,139,626,918.49,0,1,normal
245.5,547,7920934,444,882,1265.06,0,4,normal
269.7,271,1929216,757,361,1284.21,0,1,normal
32.34,3806,209525,393,1126,1085.51,0,0,normal
205.26,1724,3778983,176,1779,1350.17,1,3,normal
242.02,3068,6278730,404,910,1207.42,0,2,normal
69.43,1138,9817547,1023,1054,593.13,0,0,normal
199.55,2393,4389144,209,580,622.32,0,2,normal
83.46,887,5600429,753,204,549.49,0,3,normal
138.79,383,6968399,127,675,915.68,1,5,normal
168.36,2536,1543825,1642,2058,912.33,0,0,normal
284.61,2198,7020979,1100,2279,918.81,1,4,normal
245.48,2963,784106,2457,1665,560.18,0,1,normal
87.79,1516,3509130,2000,1958,1033.22,0,4,normal
112.76,1819,997988,1086,1901,1160.13,0,5,normal
281.28,1959,9426894,2261,1261,883.16,0,5,normal
265.59,2068,634462,550,55,1022.28,0,3,normal
277.02,4994,1547660,234,1924,1050.13,0,2,normal
82.32,4144,9126870,989,474,784.84,1,1,normal
49.01,2771,8497810,907,2418,690.87,1,0,normal
236.53,2362,6402965,985,1709,1145.29,0,4,normal
215.87,1600,2064022,838,801,690.62,1,4,normal
63.24,1872,8998056,592,754,1341.28,1,3,normal
243.61,3915,8110886,1567,101,621.92,1,2,normal
176.0,3117,8592458,127,945,1160.7,1,1,normal
133.76,2301,8731089,299,1434,1406.17,1,3,normal
188.56,2649,835906,2034,1012,889.21,0,0,normal
234.16,2081,2476111,1579,1651,1229.11,1,2,normal
30.0,2231,6107788,2447,279,1177.79,0,0,normal
150.13,4791,9104852,2352,789,941.54,0,3,normal
82.59,4193,6466024,2253,1879,781.11,1,3,normal
116.7,4476,5350116,80,381,601.81,0,3,normal
214.92,4117,4277195,1687,1746,597.71,1,1,normal
53.81,123,8214558,2344,2133,1176.72,1,1,normal
255.51,2132,1317377,2159,920,514.78,0,5,normal
79.66,3554,1066251,2419,2411,706.73,1,2,normal
271.66,583,5741840,2363,1575,894.4,1,1,normal
178.2,1273,9595976,1104,1568,1045.53,0,5,normal
52.86,3497,9099073,308,459,1061.02,0,2,normal
152.11,84,3335733,2404,1221,522.78,0,1,normal
253.31,1072,6847816,665,781,979.73,0,5,normal
18.93,542,4925108,2000,189,717.99,0,4,normal
113.24,846,7224801,1014,38,775.36,0,1,normal
116.89,2356,4414660,486,503,705.21,1,4,normal
219.12,2826,452471,1811,882,1164.92,1,3,normal
40.59,3777,4932963,367,1062,832.08,0,4,normal
119.01,4395,2231977,560,1211,1050.22,0,3,normal
133.28,2565,394622,355,2118,1456.78,0,0,normal
269.84,4955,4753142,1502,2379,1488.88,1,5,normal
119.7,4645,9338218,1620,327,1401.3,1,1,normal
224.17,570,2405998,2191,814,1400.14,0,1,normal
123.12,2335,5227378,762,529,851.61,0,4,normal
8.92,3613,7942247,333,1056,1304.58,0,2,normal
283.55,4396,3496610,1847,948,1298.88,0,3,normal
65.0,4180,2429790,26,2223,811.31,1,5,normal
171.91,724,5023769,1590,714,1087.52,1,2,normal
28.84,2872,1038821,1242,365,564.47,1,0,normal
55.45,4394,7647625,159,2319,1430.67,0,3,normal
252.09,882,4815857,2141,2143,1212.14,1,1,normal
69.77,1138,3459733,1928,2068,551.93,1,5,normal
103.6,2075,9864489,1199,1852,1023.87,0,5,normal
30.8,343,2253331,1358,294,663.61,1,4,normal
147.82,3297,7363655,1259,2119,949.71,1,3,normal
7.36,1845,2181185,366,556,1144.22,1,1,normal
102.37,4231,6693412,1703,865,775.55,1,1,normal
242.57,924,1331982,1403,1284,846.83,1,4,normal
248.66,555,9631136,1704,765,1320.53,1,5,normal
235.21,3961,7865700,1269,254,1154.71,1,1,normal
5.01,1351,1930461,209,2112,969.11,1,0,normal
153.07,3993,4389561,1481,1662,1499.91,0,5,normal
278.52,1131,9355282,586,2099,502.99,0,3,normal
259.22,3090,4964310,1996,584,1060.16,0,5,normal
200.17,1263,976177,1758,1855,813.74,0,5,normal
152.71,4577,7531765,2292,822,1151.15,1,4,normal
15.79,3228,9851817,938,1229,1126.54,1,1,normal
253.83,4926,9364092,1417,2278,554.86,0,3,normal
153.3,4840,4397280,1201,760,960.34,1,1,normal
76.14,3521,2352513,1421,1676,1469.1,1,3,normal
47.76,4780,2029710,237,2443,773.58,0,1,normal
295.82,3485,5309663,407,1861,1422.69,0,3,normal
97.13,494,3808798,1580,372,908.73,1,1,normal
41.09,4328,5567497,625,2188,649.15,0,3,normal
147.29,2880,4164421,1380,1827,1021.55,1,2,normal
189.78,401,9095664,290,1071,1090.29,1,1,normal
89.69,378,7790752,803,2255,1227.51,1,4,normal
210.8,4256,2678236,2308,1148,1101.86,0,3,normal
147.95,2362,1910198,2216,2431,1003.73,1,3,normal
34.3,3217,5146520,2231,96,589.06,1,5,normal
142.54,582,6728404,316,658,1286.81,0,3,normal
35.33,894,9383270,1461,1639,777.9,0,5,normal
264.24,4777,6981526,432,2014,752.15,0,4,normal
125.87,2092,4898079,470,513,1099.67,1,1,normal
71.9,3807,4179524,2142,1882,775.24,0,1,normal
15.87,3732,6540131,1285,2440,917.29,1,0,normal
285.56,1145,3322516,1782,2339,550.71,1,3,normal
74.2,2376,1916711,1641,283,852.87,1,3,normal
24.81,2813,4233433,368,493,1084.13,1,3,normal
108.76,63,2498033,2356,1338,1325.25,0,1,normal
76.19,2508,8212525,945,2491,732.51,1,3,normal
145.27,3757,4990542,695,2469,1306.92,0,5,normal
252.17,2073,5399676,1565,2232,1496.11,1,1,normal
161.77,3381,8211933,2234,1913,711.34,1,3,normal
295.68,1165,4361742,924,2381,1395.22,0,5,normal
243.84,4874,1173927,2130,247,719.27,1,0,normal
92.61,2962,2326439,449,1168,1458.83,1,5,normal
110.1,3329,354823,1920,1810,818.46,1,0,normal
257.0,3556,7976393,2235,2362,1431.96,0,1,normal
237.2,4609,2012197,461,2408,624.07,1,0,normal
182.35,658,9880676,93,2494,550.95,1,1,normal
137.7,61,7245787,2373,355,550.83,1,0,normal
218.73,3654,5234057,2423,2101,1474.07,1,4,normal
198.84,2582,2182759,1701,2010,789.13,1,0,normal
127.92,173,518745,1368,118,1146.0,0,4,normal
124.08,2176,4971338,1168,2087,578.57,1,0,normal
296.11,4617,5943515,1636,179,1224.7,1,5,normal
58.38,4599,2466786,85,204,1425.66,0,4,normal
156.02,2345,1800680,1399,1981,1078.85,0,5,normal
114.72,1218,4275156,331,1304,727.58,1,0,normal
208.82,1491,5862364,267,2331,872.98,1,2,normal
85.17,1241,9093409,1588,1902,1243.38,0,4,normal
149.93,4945,1682370,500,769,1112.35,1,1,normal
163.34,4941,7834571,2358,1636,738.72,1,0,normal
187.38,4338,8725260,1669,2379,831.45,1,0,normal
17.25,1938,2169847,927,1648,1497.56,1,4,normal
152.95,831,3320393,629,1853,857.21,0,1,normal
177.14,2124,181172,1309,1722,662.39,0,5,normal
251.01,3001,6169156,626,764,707.25,0,4,normal
292.47,1145,4363975,123,2069,1123.61,0,0,normal
16.97,4720,1142497,2053,1724,609.0,1,2,normal
222.26,2404,6586018,887,717,565.75,0,1,normal
215.45,3028,8594350,2091,453,664.68,1,2,normal
258.33,3245,235133,1594,1035,969.86,1,2,normal
138.36,1929,230833,63,1569,515.86,0,4,normal
258.11,4766,814358,192,412,562.25,0,5,normal
128.1,4652,7587281,1164,421,1205.14,0,2,normal
257.16,1825,345028,250,2308,510.25,1,5,normal
298.01,175,5818322,1802,931,505.57,0,0,normal
1.74,3877,486870,2428,1239,870.85,1,3,normal
97.52,1396,2787139,1216,2100,526.12,1,1,normal
115.74,4178,355949,782,1058,770.47,1,4,normal
274.05,2742,357421,966,2287,1218.53,1,5,normal
87.29,2670,7918663,893,293,770.32,1,2,normal
13.35,646,4105054,710,1888,1053.34,0,1,normal
18.16,232,8867312,1774,270,1115.99,1,5,normal
136.73,3688,8283873,1348,298,876.18,1,4,normal
166.02,2341,5637060,335,1313,1425.49,1,3,normal
25.96,1115,9236564,1476,2130,510.16,1,5,normal
48.96,3286,3639508,2174,946,1404.96,1,2,normal
40.25,1291,2557257,2248,109,925.34,0,1,normal
26.48,3153,1448825,2170,483,1457.22,0,4,normal
58.81,543,88646,1538,954,977.28,0,1,normal
191.9,1500,870602,299,2117,1125.58,1,0,normal
269.94,3931,9009132,1330,748,1052.23,1,4,normal
72.6,133,5855822,477,2019,712.22,1,0,normal
109.37,4173,4571541,1728,724,843.12,0,2,normal
143.65,2391,4787385,1121,1368,1222.96,1,5,normal
196.89,3693,8598052,977,1449,1134.15,0,5,normal
184.65,252,1328690,2022,2383,757.28,0,5,normal
252.7,3558,7856496,1637,164,944.25,0,3,normal
127.16,944,1823110,153,2154,937.83,0,4,normal
170.03,4813,821784,1485,337,1367.64,1,4,normal
99.01,2738,8073531,132,2108,833.41,1,2,normal
5.62,1584,5040892,824,581,692.57,1,0,normal
265.46,3882,525145,1124,2326,693.21,1,5,normal
173.86,985,3615378,2375,772,614.01,0,4,normal
80.11,1816,2254144,572,234,587.22,1,1,normal
17.42,3688,2285166,1009,1960,1424.99,0,1,normal
190.02,2599,3391461,2279,763,802.23,1,1,normal
288.68,450,4739078,2278,1342,1165.06,0,3,normal
277.83,2724,4027309,2054,763,617.5,0,3,normal
246.15,1944,7389646,391,2255,677.54,1,1,normal
39.39,1572,6876871,1428,875,1162.18,1,3,normal
39.13,2973,2459398,1354,513,1138.36,0,4,normal
78.32,3671,5079194,2487,629,1006.6,0,2,normal
66.73,1157,7806753,2153,233,756.49,0,1,normal
175.63,2779,5304951,479,578,761.13,0,4,normal
260.08,4067,5610716,1489,1776,642.41,1,4,normal
74.48,3431,6968138,2030,892,692.4,0,3,normal
44.85,4529,3440568,707,857,1366.26,0,3,normal
109.72,1334,5757764,2410,709,706.32,1,3,normal
82.09,2251,9517252,1088,1092,1340.81,1,4,normal
263.6,2082,2457366,1424,1319,1229.09,1,0,normal
216.31,434,7860072,2306,1337,704.79,1,3,normal
47.77,1834,5265574,1297,1276,585.34,0,2,normal
110.95,2778,736786,1955,2107,777.57,1,1,normal
161.8,960,340696,407,1167,1158.82,1,5,normal
34.12,3409,4378161,1270,347,611.58,1,0,normal
273.6,3092,6226937,1980,2194,795.23,0,3,normal
93.42,4968,3712760,2121,2250,1411.62,0,1,normal
135.14,1170,3416445,1702,2427,1411.5,1,3,normal
98.91,3370,9817875,415,1457,739.81,0,0,normal
25.85,4948,449483,955,727,1042.82,1,1,normal
58.79,3240,6320254,153,993,1133.04,1,5,normal
266.32,1721,391711,1739,695,661.37,0,2,normal
92.01,1171,4195175,294,273,1084.9,0,4,normal
232.82,3909,3500615,875,1805,1480.61,1,1,normal
144.76,3092,1214223,290,328,1456.96,1,1,normal
108.47,959,3984358,1087,1804,676.73,1,1,normal
171.27,2890,4498172,2479,1676,1414.06,1,3,normal
250.0,1160,6794283,1351,2066,935.49,1,0,normal
139.45,4288,4076259,533,1172,921.04,1,5,normal
